(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
,,0.0,,16,3125.361328125,-2940.627685546875,2.7324252128601074,,205.16026306152344,-224.1911163330078,0.3323218822479248
,,1.0,,33,22.30643081665039,-21.062889099121094,2.261713743209839,,1.7516952753067017,-0.9288602471351624,0.3319878578186035
9.999999046325684,173.36656188964844,2,0.0009607999818399549,49,,,,2.2386112213134766,,,
,,2.0,,50,3.917314052581787,-2.871192455291748,2.6460788249969482,,6.154874324798584,-5.6549859046936035,0.33245205879211426
,,3.0,,67,2.681635618209839,-1.7177000045776367,2.2617998123168945,,3.74845290184021,-3.046311616897583,0.3323326110839844
,,4.0,,84,3.438924789428711,-2.4229140281677246,2.261822462081909,,1.6028223037719727,-0.76177579164505,0.33287954330444336
10.0,173.3040008544922,5,0.0009208000265061855,99,,,,3.24857497215271,,,
,,5.0,,101,2.5609662532806396,-1.5430630445480347,2.2635390758514404,,2.342745542526245,-1.5899280309677124,0.33214688301086426
,,6.0,,118,1.8827334642410278,-0.8616938591003418,2.2602012157440186,,1.3234742879867554,-0.44792088866233826,0.33221888542175293
,,7.0,,135,1.331198811531067,-0.3417741358280182,2.261521816253662,,1.1520256996154785,-0.23706869781017303,0.3327178955078125
9.999999046325684,173.266357421875,8,0.0008808000129647553,149,,,,1.108791708946228,,,
,,8.0,,152,1.0892333984375,-0.10623709857463837,2.2609143257141113,,1.3949328660964966,-0.5383459329605103,0.33232641220092773
,,9.0,,169,1.2531174421310425,-0.2555857002735138,2.263603925704956,,1.0913397073745728,-0.17774975299835205,0.33315014839172363
,,10.0,,186,1.048248291015625,-0.06319642066955566,2.2632124423980713,,1.0284370183944702,-0.12095212936401367,0.3325972557067871
3.2026569843292236,173.33074951171875,11,0.0008407999994233251,199,,,,1.06125009059906,,,
,,11.0,,203,1.0069741010665894,-0.0164957195520401,2.2617788314819336,,0.9900127053260803,-0.06655696779489517,0.3323512077331543
,,12.0,,220,1.0254478454589844,-0.01837841235101223,2.262030601501465,,1.1380716562271118,-0.252168744802475,0.33228206634521484
,,13.0,,237,1.0206401348114014,-0.027486369013786316,2.2616851329803467,,1.2970777750015259,-0.3882652521133423,0.3321845531463623
10.0,173.57534790039062,14,0.0008007999858818948,249,,,,1.240889549255371,,,
,,14.0,,254,1.2231842279434204,-0.21754983067512512,2.6907858848571777,,0.9760683178901672,-0.05822022631764412,0.33385467529296875
,,15.0,,271,1.2008731365203857,-0.19991210103034973,2.2649896144866943,,1.431563377380371,-0.5790698528289795,0.33259010314941406
,,16.0,,288,1.081913948059082,-0.09801524877548218,2.2644240856170654,,0.9728865027427673,-0.055199623107910156,0.3325669765472412
4.113572597503662,173.8432159423828,17,0.0007607999723404646,299,,,,1.0069591999053955,,,
,,17.0,,305,0.9938750267028809,0.01581602916121483,2.262941837310791,,1.1672210693359375,-0.24658286571502686,0.33233094215393066
