epoch,train_epoch_loss,train_epoch_r2,val_epoch_loss,val_epoch_r2,train_epoch_time,val_epoch_time,step
0.0,8.785381317138672,-7.724102973937988,7.140847682952881,-6.1611151695251465,0.16525650024414062,0.022802352905273438,16
1.0,2.3021888732910156,-1.2420700788497925,1.000911831855774,-0.0026527445297688246,0.14933061599731445,0.0694737434387207,33
