(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
9.999998092651367,inf,0,0.0009607999818399549,49,,,,12.830049514770508,,,
10.0,inf,0,0.0009208000265061855,99,,,,14.446026802062988,,,
10.0,inf,0,0.0008808000129647553,149,,,,14.266308784484863,,,
9.999999046325684,inf,0,0.0008407999994233251,199,,,,12.077415466308594,,,
10.000000953674316,inf,0,0.0008007999858818948,249,,,,12.039985656738281,,,
10.000000953674316,inf,0,0.0007607999723404646,299,,,,11.502302169799805,,,
10.0,inf,0,0.0007208000170066953,349,,,,12.866701126098633,,,
10.0,inf,0,0.000680800003465265,399,,,,12.923452377319336,,,
9.542647361755371,inf,0,0.0006407999899238348,449,,,,14.683542251586914,,,
9.999999046325684,inf,0,0.0006007999763824046,499,,,,17.101314544677734,,,
9.999999046325684,inf,0,0.0005608000210486352,549,,,,14.78332805633545,,,
10.0,inf,0,0.000520800007507205,599,,,,13.962976455688477,,,
,,0.0,,618,16.045486450195312,-0.06067889183759689,88.57064819335938,,15.443145751953125,-0.017901379615068436,12.822509765625
10.000000953674316,inf,1,0.0004807999939657748,649,,,,16.540884017944336,,,
10.0,inf,1,0.000440800009528175,699,,,,14.914194107055664,,,
4.658778667449951,inf,1,0.00040079999598674476,749,,,,12.9252290725708,,,
10.0,inf,1,0.000360800011549145,799,,,,15.616561889648438,,,
9.795608520507812,inf,1,0.00032079999800771475,849,,,,11.904024124145508,,,
5.116714000701904,inf,1,0.00028080001357011497,899,,,,13.065399169921875,,,
10.0,inf,1,0.00024080000002868474,949,,,,16.82813262939453,,,
3.5711357593536377,inf,1,0.00020080000103916973,999,,,,11.193670272827148,,,
8.124730110168457,inf,1,0.00023920000239741057,1049,,,,15.405891418457031,,,
4.98566198348999,inf,1,0.0002792000013869256,1099,,,,13.68023681640625,,,
10.000000953674316,inf,1,0.00031919998582452536,1149,,,,14.694108963012695,,,
10.000000953674316,inf,1,0.0003591999993659556,1199,,,,18.326671600341797,,,
,,1.0,,1237,15.496428489685059,-0.023353291675448418,87.73519897460938,,15.864288330078125,-0.050308842211961746,13.026573181152344
8.80908489227295,inf,2,0.0003992000129073858,1249,,,,14.665849685668945,,,
7.082699775695801,inf,2,0.0004391999973449856,1299,,,,10.447284698486328,,,
6.266751766204834,inf,2,0.00047920001088641584,1349,,,,11.372406005859375,,,
9.999998092651367,inf,2,0.0005191999953240156,1399,,,,21.717567443847656,,,
10.0,inf,2,0.0005592000088654459,1449,,,,30.97626495361328,,,
9.999999046325684,inf,2,0.0005992000224068761,1499,,,,13.039318084716797,,,
10.0,inf,2,0.0006391999777406454,1549,,,,20.1392765045166,,,
9.999999046325684,inf,2,0.0006791999912820756,1599,,,,11.8284330368042,,,
10.0,inf,2,0.0007192000048235059,1649,,,,19.43083953857422,,,
9.999999046325684,inf,2,0.0007592000183649361,1699,,,,12.587721824645996,,,
3.340156316757202,inf,2,0.0007991999736987054,1749,,,,17.54095458984375,,,
10.0,inf,2,0.0008391999872401357,1799,,,,17.430946350097656,,,
10.000001907348633,inf,2,0.0008792000007815659,1849,,,,10.227828979492188,,,
,,2.0,,1856,15.516716957092285,-0.024907931685447693,86.8633041381836,,15.607891082763672,-0.02724950760602951,12.444201469421387
9.999999046325684,inf,3,0.0009192000143229961,1899,,,,14.393472671508789,,,
9.999999046325684,inf,3,0.0009592000278644264,1949,,,,13.602603912353516,,,
10.0,inf,3,0.0009992000414058566,1999,,,,20.366960525512695,,,
10.0,inf,3,0.0009607999818399549,2049,,,,13.951003074645996,,,
9.999998092651367,inf,3,0.0009208000265061855,2099,,,,16.30675506591797,,,
9.999998092651367,inf,3,0.0008808000129647553,2149,,,,16.882078170776367,,,
9.999999046325684,inf,3,0.0008407999994233251,2199,,,,15.036029815673828,,,
10.0,inf,3,0.0008007999858818948,2249,,,,17.933635711669922,,,
10.000000953674316,inf,3,0.0007607999723404646,2299,,,,13.192609786987305,,,
10.0,inf,3,0.0007208000170066953,2349,,,,15.810752868652344,,,
4.682050704956055,inf,3,0.000680800003465265,2399,,,,13.784540176391602,,,
9.999998092651367,inf,3,0.0006407999899238348,2449,,,,18.013803482055664,,,
,,3.0,,2475,15.517635345458984,-0.024720899760723114,87.64997863769531,,15.484619140625,-0.019857797771692276,12.48541259765625
10.0,inf,4,0.0006007999763824046,2499,,,,12.71515941619873,,,
5.1902360916137695,inf,4,0.0005608000210486352,2549,,,,12.85102367401123,,,
10.0,inf,4,0.000520800007507205,2599,,,,13.917551040649414,,,
10.000000953674316,inf,4,0.0004807999939657748,2649,,,,12.2337064743042,,,
9.999999046325684,inf,4,0.000440800009528175,2699,,,,16.99034309387207,,,
10.000000953674316,inf,4,0.00040079999598674476,2749,,,,14.181044578552246,,,
10.0,inf,4,0.000360800011549145,2799,,,,13.237550735473633,,,
10.0,inf,4,0.00032079999800771475,2849,,,,13.419099807739258,,,
10.000000953674316,inf,4,0.00028080001357011497,2899,,,,13.20294189453125,,,
9.999999046325684,inf,4,0.00024080000002868474,2949,,,,14.399988174438477,,,
10.0,inf,4,0.00020080000103916973,2999,,,,14.050334930419922,,,
10.0,inf,4,0.00023920000239741057,3049,,,,11.886228561401367,,,
,,4.0,,3094,15.468202590942383,-0.021239914000034332,89.10540008544922,,15.510303497314453,-0.02398885414004326,12.505725860595703
6.978464126586914,inf,5,0.0002792000013869256,3099,,,,15.439521789550781,,,
10.0,inf,5,0.00031919998582452536,3149,,,,19.671228408813477,,,
9.999998092651367,inf,5,0.0003591999993659556,3199,,,,18.603853225708008,,,
9.999999046325684,inf,5,0.0003992000129073858,3249,,,,16.109508514404297,,,
10.0,inf,5,0.0004391999973449856,3299,,,,17.59975814819336,,,
10.0,inf,5,0.00047920001088641584,3349,,,,16.634693145751953,,,
10.0,inf,5,0.0005191999953240156,3399,,,,9.628101348876953,,,
10.0,inf,5,0.0005592000088654459,3449,,,,14.970930099487305,,,
10.000000953674316,inf,5,0.0005992000224068761,3499,,,,16.127029418945312,,,
10.000000953674316,inf,5,0.0006391999777406454,3549,,,,14.023860931396484,,,
10.0,inf,5,0.0006791999912820756,3599,,,,16.81122589111328,,,
10.0,inf,5,0.0007192000048235059,3649,,,,17.560611724853516,,,
9.999999046325684,inf,5,0.0007592000183649361,3699,,,,17.067707061767578,,,
,,5.0,,3713,15.478412628173828,-0.021106116473674774,87.46087646484375,,15.450235366821289,-0.018608735874295235,12.294075012207031
9.999998092651367,inf,6,0.0007991999736987054,3749,,,,15.724946975708008,,,
9.999999046325684,inf,6,0.0008391999872401357,3799,,,,21.212669372558594,,,
10.0,inf,6,0.0008792000007815659,3849,,,,16.194473266601562,,,
9.999999046325684,inf,6,0.0009192000143229961,3899,,,,12.072611808776855,,,
10.0,inf,6,0.0009592000278644264,3949,,,,12.911014556884766,,,
