(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
10.000000953674316,106.3587417602539,0,0.0009607999818399549,49,,,,13.36395263671875,,,
9.999999046325684,106.34043884277344,0,0.0009208000265061855,99,,,,21.030120849609375,,,
10.000000953674316,106.33843231201172,0,0.0008808000129647553,149,,,,12.723607063293457,,,
7.875454425811768,106.33968353271484,0,0.0008407999994233251,199,,,,19.47451400756836,,,
9.999999046325684,106.33697509765625,0,0.0008007999858818948,249,,,,13.677520751953125,,,
10.000000953674316,106.33766174316406,0,0.0007607999723404646,299,,,,12.574944496154785,,,
10.0,106.33511352539062,0,0.0007208000170066953,349,,,,13.286052703857422,,,
10.0,106.3319091796875,0,0.000680800003465265,399,,,,14.153616905212402,,,
9.999998092651367,106.32981872558594,0,0.0006407999899238348,449,,,,13.939749717712402,,,
10.000000953674316,106.32616424560547,0,0.0006007999763824046,499,,,,16.130210876464844,,,
6.728189468383789,106.31623840332031,0,0.0005608000210486352,549,,,,13.126901626586914,,,
10.0,106.31291961669922,0,0.000520800007507205,599,,,,13.281892776489258,,,
,,0.0,,618,1657.8634033203125,-98.90108489990234,18.24476432800293,,15.554474830627441,-0.027178293094038963,3.588555335998535
10.0,106.31295013427734,1,0.0004807999939657748,649,,,,19.2762451171875,,,
10.000000953674316,106.3072280883789,1,0.000440800009528175,699,,,,12.07021713256836,,,
10.0,106.30615234375,1,0.00040079999598674476,749,,,,18.65914535522461,,,
10.0,106.30479431152344,1,0.000360800011549145,799,,,,20.253883361816406,,,
6.778061866760254,106.30304718017578,1,0.00032079999800771475,849,,,,19.438701629638672,,,
4.636850833892822,106.29965209960938,1,0.00028080001357011497,899,,,,15.166585922241211,,,
10.0,106.2999267578125,1,0.00024080000002868474,949,,,,19.059925079345703,,,
6.649714469909668,106.29875946044922,1,0.00020080000103916973,999,,,,16.020828247070312,,,
10.0,106.29747772216797,1,0.00023920000239741057,1049,,,,11.314785957336426,,,
10.000000953674316,106.30060577392578,1,0.0002792000013869256,1099,,,,13.86178970336914,,,
10.0,106.29793548583984,1,0.00031919998582452536,1149,,,,16.811138153076172,,,
6.8091559410095215,106.2970199584961,1,0.0003591999993659556,1199,,,,12.342564582824707,,,
,,1.0,,1237,15.524527549743652,-0.023936236277222633,17.896011352539062,,15.562887191772461,-0.02441236935555935,3.032447576522827
9.408164024353027,106.29268646240234,2,0.0003992000129073858,1249,,,,15.982986450195312,,,
9.999999046325684,106.29163360595703,2,0.0004391999973449856,1299,,,,12.013978004455566,,,
10.0,106.28585052490234,2,0.00047920001088641584,1349,,,,14.434797286987305,,,
9.999999046325684,106.2896957397461,2,0.0005191999953240156,1399,,,,10.74541187286377,,,
9.999999046325684,106.28520202636719,2,0.0005592000088654459,1449,,,,11.846274375915527,,,
4.6504669189453125,106.28692626953125,2,0.0005992000224068761,1499,,,,14.390457153320312,,,
10.0,106.2817611694336,2,0.0006391999777406454,1549,,,,15.379676818847656,,,
9.999999046325684,106.27661895751953,2,0.0006791999912820756,1599,,,,14.481757164001465,,,
10.0,106.27711486816406,2,0.0007192000048235059,1649,,,,14.16537094116211,,,
10.000000953674316,106.27320861816406,2,0.0007592000183649361,1699,,,,23.429412841796875,,,
9.999998092651367,106.26275634765625,2,0.0007991999736987054,1749,,,,15.402523040771484,,,
10.0,106.26771545410156,2,0.0008391999872401357,1799,,,,15.947154998779297,,,
9.999998092651367,106.261474609375,2,0.0008792000007815659,1849,,,,14.351789474487305,,,
,,2.0,,1856,15.591593742370605,-0.028314754366874695,17.34876251220703,,15.936812400817871,-0.04829730838537216,3.4729719161987305
3.7573745250701904,106.26146697998047,3,0.0009192000143229961,1899,,,,13.568923950195312,,,
10.000000953674316,106.25943756103516,3,0.0009592000278644264,1949,,,,16.279325485229492,,,
10.0,106.25774383544922,3,0.0009992000414058566,1999,,,,13.792524337768555,,,
2.082228899002075,106.26319122314453,3,0.0009607999818399549,2049,,,,16.390525817871094,,,
10.0,106.27792358398438,3,0.0009208000265061855,2099,,,,14.06540298461914,,,
9.999999046325684,106.27030181884766,3,0.0008808000129647553,2149,,,,15.95933723449707,,,
4.947221755981445,106.26881408691406,3,0.0008407999994233251,2199,,,,17.042583465576172,,,
10.0,106.26950073242188,3,0.0008007999858818948,2249,,,,13.08011531829834,,,
10.0,106.26606750488281,3,0.0007607999723404646,2299,,,,14.317977905273438,,,
9.999999046325684,106.2562026977539,3,0.0007208000170066953,2349,,,,14.628453254699707,,,
9.999999046325684,106.25580596923828,3,0.000680800003465265,2399,,,,14.288273811340332,,,
4.312524318695068,106.25304412841797,3,0.0006407999899238348,2449,,,,11.819002151489258,,,
,,3.0,,2475,15.62243938446045,-0.033224232494831085,19.33396339416504,,15.50611686706543,-0.02363799698650837,3.4716689586639404
9.999999046325684,106.2480697631836,4,0.0006007999763824046,2499,,,,12.192455291748047,,,
10.0,106.24771118164062,4,0.0005608000210486352,2549,,,,18.700050354003906,,,
7.141591548919678,106.23542022705078,4,0.000520800007507205,2599,,,,14.053035736083984,,,
3.60697340965271,106.23820495605469,4,0.0004807999939657748,2649,,,,18.508075714111328,,,
10.000000953674316,106.2397232055664,4,0.000440800009528175,2699,,,,13.54191780090332,,,
10.000000953674316,106.23689270019531,4,0.00040079999598674476,2749,,,,13.278669357299805,,,
9.999998092651367,106.23298645019531,4,0.000360800011549145,2799,,,,13.486224174499512,,,
10.0,106.23397064208984,4,0.00032079999800771475,2849,,,,14.32843017578125,,,
5.6051154136657715,106.23651123046875,4,0.00028080001357011497,2899,,,,18.1854248046875,,,
9.999999046325684,106.23625183105469,4,0.00024080000002868474,2949,,,,11.929210662841797,,,
9.999999046325684,106.23854064941406,4,0.00020080000103916973,2999,,,,16.358253479003906,,,
3.391409397125244,106.23883819580078,4,0.00023920000239741057,3049,,,,9.509601593017578,,,
,,4.0,,3094,15.487890243530273,-0.021216245368123055,18.197162628173828,,15.473407745361328,-0.02087697945535183,4.106122016906738
5.579582691192627,106.23914337158203,5,0.0002792000013869256,3099,,,,19.447216033935547,,,
9.999999046325684,106.2429428100586,5,0.00031919998582452536,3149,,,,10.219654083251953,,,
10.000000953674316,106.23998260498047,5,0.0003591999993659556,3199,,,,22.895954132080078,,,
