(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
10.000000953674316,55.64145278930664,0,0.0009607999818399549,49,,,,6.283271789550781,,,
9.999999046325684,55.74545669555664,0,0.0009208000265061855,99,,,,7.17476224899292,,,
7.1222758293151855,55.82081985473633,0,0.0008808000129647553,149,,,,2.9244155883789062,,,
10.0,55.9342155456543,0,0.0008407999994233251,199,,,,2.126969814300537,,,
10.000000953674316,56.04240036010742,0,0.0008007999858818948,249,,,,4.439364910125732,,,
10.0,56.14120864868164,0,0.0007607999723404646,299,,,,3.6634364128112793,,,
9.999999046325684,56.2641716003418,0,0.0007208000170066953,349,,,,3.104607343673706,,,
10.000000953674316,56.318031311035156,0,0.000680800003465265,399,,,,3.1391372680664062,,,
10.000000953674316,56.39118957519531,0,0.0006407999899238348,449,,,,4.482004165649414,,,
9.999999046325684,56.44993209838867,0,0.0006007999763824046,499,,,,3.554551601409912,,,
9.999999046325684,56.49785614013672,0,0.0005608000210486352,549,,,,2.109393835067749,,,
10.0,56.60503387451172,0,0.000520800007507205,599,,,,2.3415510654449463,,,
9.999999046325684,56.712589263916016,0,0.0004807999939657748,649,,,,2.8706459999084473,,,
10.0,56.75715255737305,0,0.000440800009528175,699,,,,2.5689539909362793,,,
10.0,56.81254959106445,0,0.00040079999598674476,749,,,,2.203336477279663,,,
9.999999046325684,56.89952087402344,0,0.000360800011549145,799,,,,2.8419623374938965,,,
,,0.0,,821,3.637289047241211,-3.279322385787964,147.82115173339844,,2.9952776432037354,-2.5881052017211914,20.753679275512695
10.000000953674316,56.909481048583984,1,0.00032079999800771475,849,,,,2.9783878326416016,,,
4.011811256408691,56.94084548950195,1,0.00028080001357011497,899,,,,2.593062162399292,,,
10.0,56.95881271362305,1,0.00024080000002868474,949,,,,2.084543228149414,,,
4.23239278793335,56.969703674316406,1,0.00020080000103916973,999,,,,4.948666572570801,,,
10.0,57.00243377685547,1,0.00023920000239741057,1049,,,,3.105445384979248,,,
9.999999046325684,57.05891036987305,1,0.0002792000013869256,1099,,,,1.9265387058258057,,,
10.0,57.055912017822266,1,0.00031919998582452536,1149,,,,2.368863582611084,,,
10.0,57.090980529785156,1,0.0003591999993659556,1199,,,,2.8438315391540527,,,
10.0,57.118526458740234,1,0.0003992000129073858,1249,,,,2.8789849281311035,,,
9.999999046325684,57.18442916870117,1,0.0004391999973449856,1299,,,,5.0952653884887695,,,
