(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
,,0.0,,16,1.1066843271255493,-5.183269500732422,8.859970092773438,,0.40274205803871155,0.24162334203720093,1.357039451599121
,,1.0,,33,0.41490602493286133,0.18118712306022644,8.668795585632324,,0.41274118423461914,0.2149510532617569,1.3745050430297852
0.9131619930267334,inf,2,0.0009607999818399549,49,,,,0.35501283407211304,,,
,,2.0,,50,0.4070919454097748,0.18647949397563934,9.00410270690918,,0.3835080862045288,0.25770139694213867,1.4284849166870117
,,3.0,,67,0.4034588038921356,0.20563727617263794,8.666586875915527,,0.3792121708393097,0.25390625,1.2424919605255127
,,4.0,,84,0.39558830857276917,0.21755529940128326,8.627799987792969,,0.3825102746486664,0.2553238570690155,1.4376060962677002
2.303142547607422,inf,5,0.0009208000265061855,99,,,,0.3547523021697998,,,
,,5.0,,101,0.39948132634162903,0.20523087680339813,8.874185562133789,,0.39920344948768616,0.23919443786144257,1.3119404315948486
,,6.0,,118,0.415025532245636,0.16182354092597961,8.877400398254395,,0.40374377369880676,0.23250748217105865,1.3526265621185303
,,7.0,,135,0.3950898349285126,0.21050359308719635,8.66265869140625,,0.41492390632629395,0.142571821808815,1.563032865524292
9.999999046325684,inf,8,0.0008808000129647553,149,,,,0.4071952998638153,,,
,,8.0,,152,0.4213104248046875,0.15830548107624054,8.837099075317383,,0.37933143973350525,0.25652235746383667,1.320720911026001
,,9.0,,169,0.40688204765319824,0.18160460889339447,8.921449661254883,,0.40845000743865967,0.22188399732112885,1.4233222007751465
,,10.0,,186,0.41150128841400146,0.1744711548089981,8.568288803100586,,0.38947758078575134,0.2137647420167923,1.5964341163635254
0.5878770351409912,inf,11,0.0008407999994233251,199,,,,0.39622077345848083,,,
,,11.0,,203,0.3965173661708832,0.21205349266529083,8.751843452453613,,0.38479718565940857,0.25355812907218933,1.2567970752716064
,,12.0,,220,0.39717164635658264,0.20748797059059143,8.8583984375,,0.394669771194458,0.24888360500335693,1.4160220623016357
,,13.0,,237,0.3959895670413971,0.21349197626113892,8.847676277160645,,0.39591184258461,0.24057549238204956,1.4651906490325928
5.345311641693115,inf,14,0.0008007999858818948,249,,,,0.39324647188186646,,,
,,14.0,,254,0.40184473991394043,0.19321419298648834,8.861648559570312,,0.3886934518814087,0.2513311803340912,1.2488563060760498
,,15.0,,271,0.3932124972343445,0.2242315262556076,8.74544906616211,,0.37864062190055847,0.24859248101711273,1.4126524925231934
,,16.0,,288,0.3999682664871216,0.2023155689239502,8.478353500366211,,0.3797195255756378,0.25995516777038574,1.2372074127197266
5.995704650878906,inf,17,0.0007607999723404646,299,,,,0.4254434108734131,,,
,,17.0,,305,0.3977212905883789,0.2046692818403244,8.856463432312012,,0.3791850805282593,0.25377440452575684,1.2465424537658691
,,18.0,,322,0.4003133177757263,0.20580638945102692,8.749380111694336,,0.3864816129207611,0.2546910345554352,1.2979035377502441
,,19.0,,339,0.39548182487487793,0.20625367760658264,8.61837387084961,,0.38328447937965393,0.2550967037677765,1.318843126296997
6.635530948638916,inf,20,0.0007208000170066953,349,,,,0.37329113483428955,,,
,,20.0,,356,0.40029653906822205,0.21494632959365845,8.470301628112793,,0.3864719569683075,0.2527673840522766,1.3098249435424805
,,21.0,,373,0.39834991097450256,0.20132555067539215,8.769247055053711,,0.378411203622818,0.25217404961586,1.4131278991699219
,,22.0,,390,0.4113938808441162,0.18355964124202728,8.763484001159668,,0.3929133415222168,0.24741901457309723,1.4303011894226074
2.8687777519226074,inf,23,0.000680800003465265,399,,,,0.36821186542510986,,,
,,23.0,,407,0.3968797028064728,0.2104991376399994,8.455999374389648,,0.37951627373695374,0.2373327761888504,1.3249402046203613
,,24.0,,424,0.39912930130958557,0.20348376035690308,8.86443042755127,,0.38075312972068787,0.2377859503030777,1.6217553615570068
,,25.0,,441,0.39449694752693176,0.21221555769443512,8.652536392211914,,0.3783055245876312,0.2520250976085663,1.4116864204406738
1.5446051359176636,inf,26,0.0006407999899238348,449,,,,0.4759249687194824,,,
,,26.0,,458,0.4052540361881256,0.1997053623199463,8.678176879882812,,0.3838769197463989,0.2347499281167984,1.3653969764709473
,,27.0,,475,0.396488219499588,0.21061186492443085,8.689291954040527,,0.3806661069393158,0.23357097804546356,1.2983660697937012
,,28.0,,492,0.39228805899620056,0.21473881602287292,8.708086013793945,,0.3813139498233795,0.2570880949497223,1.250542402267456
2.6033096313476562,inf,29,0.0006007999763824046,499,,,,0.37903720140457153,,,
,,29.0,,509,0.3926510512828827,0.2160300612449646,8.71972942352295,,0.3786230981349945,0.24459515511989594,1.28110933303833
,,30.0,,526,0.3927040100097656,0.21309605240821838,8.64237117767334,,0.37916943430900574,0.2576570510864258,1.4023351669311523
,,31.0,,543,0.3926355242729187,0.22189296782016754,8.935596466064453,,0.37967678904533386,0.2544337213039398,1.2562434673309326
3.697237491607666,inf,32,0.0005608000210486352,549,,,,0.431684672832489,,,
,,32.0,,560,0.3934333622455597,0.21883778274059296,8.50513744354248,,0.3786674439907074,0.2466723471879959,1.2955536842346191
,,33.0,,577,0.3941572606563568,0.2135654091835022,8.657597541809082,,0.3840535581111908,0.25888898968696594,1.2978241443634033
,,34.0,,594,0.3936440050601959,0.22450000047683716,9.087135314941406,,0.37983453273773193,0.2531314790248871,1.2534675598144531
5.317745208740234,inf,35,0.000520800007507205,599,,,,0.38249439001083374,,,
