(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
9.999998092651367,125.715576171875,14,0.00023920000239741057,3049,,,,1.0607742071151733,,,
,,14.0,,3089,1.0120009183883667,-0.021184351295232773,5.357897758483887,,1.1411494016647339,-0.13693615794181824,0.6902155876159668
9.999999046325684,125.7157974243164,15,0.0002792000013869256,3099,,,,0.9916437268257141,,,
10.000000953674316,125.71614837646484,15,0.00031919998582452536,3149,,,,0.8763366937637329,,,
10.0,125.71685791015625,15,0.0003591999993659556,3199,,,,0.9354680776596069,,,
9.999999046325684,125.7179946899414,15,0.0003992000129073858,3249,,,,0.987253725528717,,,
,,15.0,,3295,1.0191214084625244,-0.027329711243510246,5.391111373901367,,1.066659927368164,-0.06257650256156921,0.687692403793335
10.0,125.71858978271484,16,0.0004391999973449856,3299,,,,1.0957977771759033,,,
10.0,125.72171783447266,16,0.00047920001088641584,3349,,,,0.7872767448425293,,,
10.0,125.72270202636719,16,0.0005191999953240156,3399,,,,1.028548240661621,,,
10.0,125.72347259521484,16,0.0005592000088654459,3449,,,,1.0655661821365356,,,
9.999999046325684,125.7266845703125,16,0.0005992000224068761,3499,,,,0.9225959777832031,,,
,,16.0,,3501,1.0285100936889648,-0.0366063192486763,5.33868408203125,,1.100477933883667,-0.09607013314962387,0.6830179691314697
10.0,125.72897338867188,17,0.0006391999777406454,3549,,,,1.113747000694275,,,
9.999999046325684,125.73054504394531,17,0.0006791999912820756,3599,,,,0.930109977722168,,,
10.0,125.73242950439453,17,0.0007192000048235059,3649,,,,1.1034897565841675,,,
10.000000953674316,125.734375,17,0.0007592000183649361,3699,,,,1.09423828125,,,
,,17.0,,3707,1.0555564165115356,-0.06613954156637192,5.343878746032715,,1.1147732734680176,-0.11038435995578766,0.6923763751983643
10.0,125.7387924194336,18,0.0007991999736987054,3749,,,,1.1203656196594238,,,
9.999999046325684,125.74234771728516,18,0.0008391999872401357,3799,,,,0.9545203447341919,,,
10.0,125.74700164794922,18,0.0008792000007815659,3849,,,,1.1412391662597656,,,
10.000001907348633,125.75249481201172,18,0.0009192000143229961,3899,,,,1.1758413314819336,,,
,,18.0,,3913,1.107284665107727,-0.11672252416610718,5.379932880401611,,1.0472646951675415,-0.042654234915971756,0.6918108463287354
10.0,125.76313781738281,19,0.0009592000278644264,3949,,,,1.069047212600708,,,
9.999999046325684,125.79035186767578,19,0.0009992000414058566,3999,,,,0.9228904843330383,,,
10.000001907348633,125.80464172363281,19,0.0009607999818399549,4049,,,,0.9750620126724243,,,
10.000000953674316,125.81409454345703,19,0.0009208000265061855,4099,,,,1.0951964855194092,,,
,,19.0,,4119,1.08685302734375,-0.09864708036184311,5.345896244049072,,1.1744593381881714,-0.17032042145729065,0.68747878074646
10.0,125.81465911865234,20,0.0008808000129647553,4149,,,,1.2331206798553467,,,
10.0,125.81419372558594,20,0.0008407999994233251,4199,,,,0.9954779148101807,,,
10.0,125.81494140625,20,0.0008007999858818948,4249,,,,1.2129426002502441,,,
9.999999046325684,125.81641387939453,20,0.0007607999723404646,4299,,,,1.1387484073638916,,,
,,20.0,,4325,1.0921742916107178,-0.10276176780462265,5.35402250289917,,1.0258924961090088,-0.021130794659256935,0.6834955215454102
10.000001907348633,125.82608032226562,21,0.0007208000170066953,4349,,,,1.3643054962158203,,,
10.000000953674316,125.83131408691406,21,0.000680800003465265,4399,,,,0.9690554141998291,,,
10.0,125.8368911743164,21,0.0006407999899238348,4449,,,,1.0573129653930664,,,
4.69822359085083,125.84416198730469,21,0.0006007999763824046,4499,,,,0.904112696647644,,,
,,21.0,,4531,1.0794321298599243,-0.08720887452363968,5.370807647705078,,1.2147481441497803,-0.2109215408563614,0.688612699508667
9.999999046325684,125.84632873535156,22,0.0005608000210486352,4549,,,,1.0551605224609375,,,
8.26098918914795,125.84725952148438,22,0.000520800007507205,4599,,,,1.3140394687652588,,,
10.000000953674316,125.84959411621094,22,0.0004807999939657748,4649,,,,0.8901939392089844,,,
10.0,125.85133361816406,22,0.000440800009528175,4699,,,,1.1809396743774414,,,
,,22.0,,4737,1.0450481176376343,-0.056545689702034,5.350654602050781,,1.0127464532852173,-0.008107551373541355,0.6960694789886475
9.999998092651367,125.85279846191406,23,0.00040079999598674476,4749,,,,1.1474475860595703,,,
9.999999046325684,125.85333251953125,23,0.000360800011549145,4799,,,,1.0035579204559326,,,
10.0,125.85467529296875,23,0.00032079999800771475,4849,,,,1.070796012878418,,,
10.000000953674316,125.85591125488281,23,0.00028080001357011497,4899,,,,1.0490741729736328,,,
,,23.0,,4943,1.031134009361267,-0.041934192180633545,5.349392890930176,,1.0146626234054565,-0.010111544281244278,0.689319372177124
10.0,125.85619354248047,24,0.00024080000002868474,4949,,,,1.0840187072753906,,,
10.0,125.85611724853516,24,0.00020080000103916973,4999,,,,0.9060403108596802,,,
10.0,125.8563461303711,24,0.00023920000239741057,5049,,,,0.9689798355102539,,,
9.999999046325684,125.85761260986328,24,0.0002792000013869256,5099,,,,0.9464513659477234,,,
10.000000953674316,125.85812377929688,24,0.00031919998582452536,5149,,,,1.0644804239273071,,,
,,24.0,,5149,1.0094496011734009,-0.017320483922958374,5.372331619262695,,1.0136134624481201,-0.008943144232034683,0.6878542900085449
10.0,125.85941314697266,25,0.0003591999993659556,5199,,,,1.002901554107666,,,
10.0,125.8607177734375,25,0.0003992000129073858,5249,,,,1.038398027420044,,,
9.999999046325684,125.86141967773438,25,0.0004391999973449856,5299,,,,0.9349042773246765,,,
10.0,125.86471557617188,25,0.00047920001088641584,5349,,,,1.041902780532837,,,
,,25.0,,5355,1.057502269744873,-0.06816467642784119,5.3865814208984375,,1.0648247003555298,-0.060364387929439545,0.6988298892974854
10.0,125.86920166015625,26,0.0005191999953240156,5399,,,,0.9944596290588379,,,
10.0,125.87174987792969,26,0.0005592000088654459,5449,,,,0.8993029594421387,,,
10.0,125.87661743164062,26,0.0005992000224068761,5499,,,,1.0859525203704834,,,
9.088896751403809,125.88002014160156,26,0.0006391999777406454,5549,,,,0.9512176513671875,,,
,,26.0,,5561,1.046532392501831,-0.05527030676603317,5.402970314025879,,1.3230093717575073,-0.32065054774284363,0.6845901012420654
9.999999046325684,125.8904800415039,27,0.0006791999912820756,5599,,,,1.1156681776046753,,,
10.0,125.89698791503906,27,0.0007192000048235059,5649,,,,1.3315699100494385,,,
10.0,125.9031982421875,27,0.0007592000183649361,5699,,,,0.9986339211463928,,,
9.999999046325684,125.91663360595703,27,0.0007991999736987054,5749,,,,1.0835567712783813,,,
,,27.0,,5767,1.0534117221832275,-0.061887938529253006,5.37752628326416,,1.1569697856903076,-0.15323247015476227,0.6874186992645264
10.0,125.94185638427734,28,0.0008391999872401357,5799,,,,0.9387377500534058,,,
9.999998092651367,125.95304107666016,28,0.0008792000007815659,5849,,,,0.9216501712799072,,,
10.0,125.95842742919922,28,0.0009192000143229961,5899,,,,1.14943528175354,,,
10.000000953674316,125.96659851074219,28,0.0009592000278644264,5949,,,,0.9620476961135864,,,
,,28.0,,5973,1.0661942958831787,-0.07514803856611252,5.294377326965332,,1.2927701473236084,-0.29032403230667114,0.6887247562408447
10.0,125.98078918457031,29,0.0009992000414058566,5999,,,,0.7909097671508789,,,
10.000000953674316,125.99488830566406,29,0.0009607999818399549,6049,,,,1.1840159893035889,,,
10.0,125.99968719482422,29,0.0009208000265061855,6099,,,,1.1876813173294067,,,
10.0,126.01351928710938,29,0.0008808000129647553,6149,,,,1.2694852352142334,,,
,,29.0,,6179,1.1743513345718384,-0.18445543944835663,5.403769493103027,,1.0907319784164429,-0.08689569681882858,0.69049072265625
10.0,126.03315734863281,30,0.0008407999994233251,6199,,,,1.1016923189163208,,,
10.000000953674316,126.0400161743164,30,0.0008007999858818948,6249,,,,0.946788489818573,,,
10.0,126.0469741821289,30,0.0007607999723404646,6299,,,,1.251532793045044,,,
10.0,126.05409240722656,30,0.0007208000170066953,6349,,,,1.092718482017517,,,
,,30.0,,6385,1.0621519088745117,-0.07279220968484879,5.367497444152832,,1.0447008609771729,-0.04036901146173477,0.6913502216339111
10.0,126.06550598144531,31,0.000680800003465265,6399,,,,0.9020169973373413,,,
10.0,126.0790023803711,31,0.0006407999899238348,6449,,,,1.0807924270629883,,,
10.0,126.08308410644531,31,0.0006007999763824046,6499,,,,1.3703570365905762,,,
10.000000953674316,126.08545684814453,31,0.0005608000210486352,6549,,,,1.1278884410858154,,,
,,31.0,,6591,1.049489140510559,-0.056724052876234055,5.301177024841309,,1.038239598274231,-0.03359560668468475,0.6866393089294434
9.999999046325684,126.08635711669922,32,0.000520800007507205,6599,,,,1.1133098602294922,,,
9.999998092651367,126.08851623535156,32,0.0004807999939657748,6649,,,,0.972078800201416,,,
10.0,126.0906982421875,32,0.000440800009528175,6699,,,,1.1426060199737549,,,
10.0,126.09224700927734,32,0.00040079999598674476,6749,,,,0.8181862235069275,,,
,,32.0,,6797,1.0202313661575317,-0.028925247490406036,5.375794887542725,,1.0169718265533447,-0.012480858713388443,0.6862297058105469
10.0,126.09304809570312,33,0.000360800011549145,6799,,,,0.9578549861907959,,,
9.999999046325684,126.0941390991211,33,0.00032079999800771475,6849,,,,1.0080821514129639,,,
9.999998092651367,126.09545135498047,33,0.00028080001357011497,6899,,,,0.9821510314941406,,,
9.999999046325684,126.0962905883789,33,0.00024080000002868474,6949,,,,0.7840983867645264,,,
5.723073959350586,126.09673309326172,33,0.00020080000103916973,6999,,,,0.9531044363975525,,,
,,33.0,,7003,1.007584810256958,-0.015628904104232788,5.439375400543213,,1.013537883758545,-0.008891274221241474,0.692913293838501
10.000000953674316,126.0968246459961,34,0.00023920000239741057,7049,,,,1.0120363235473633,,,
10.0,126.09739685058594,34,0.0002792000013869256,7099,,,,1.260252833366394,,,
10.000000953674316,126.0978775024414,34,0.00031919998582452536,7149,,,,0.9170674085617065,,,
9.999999046325684,126.09893798828125,34,0.0003591999993659556,7199,,,,0.8966360092163086,,,
,,34.0,,7209,1.0161906480789185,-0.024538520723581314,5.34953498840332,,1.0127520561218262,-0.008101419545710087,0.6881639957427979
10.000001907348633,126.09833526611328,35,0.0003992000129073858,7249,,,,0.9924260973930359,,,
9.999998092651367,126.09849548339844,35,0.0004391999973449856,7299,,,,0.9949939846992493,,,
10.0,126.10020446777344,35,0.00047920001088641584,7349,,,,1.1120824813842773,,,
10.0,126.1032943725586,35,0.0005191999953240156,7399,,,,0.9253519177436829,,,
,,35.0,,7415,1.0231214761734009,-0.03311603516340256,5.368799686431885,,1.0489128828048706,-0.04478820040822029,0.6881260871887207
9.999999046325684,126.10879516601562,36,0.0005592000088654459,7449,,,,1.212353229522705,,,
10.0,126.11357116699219,36,0.0005992000224068761,7499,,,,0.9556387662887573,,,
9.999999046325684,126.12377166748047,36,0.0006391999777406454,7549,,,,0.8325107097625732,,,
9.999999046325684,126.13824462890625,36,0.0006791999912820756,7599,,,,0.8695230484008789,,,
,,36.0,,7621,1.049420952796936,-0.06041567027568817,5.34951639175415,,1.117821455001831,-0.11355467140674591,0.6875030994415283
10.0,126.1488037109375,37,0.0007192000048235059,7649,,,,0.9300675392150879,,,
10.0,126.15996551513672,37,0.0007592000183649361,7699,,,,1.0831822156906128,,,
10.0,126.16487884521484,37,0.0007991999736987054,7749,,,,0.9221482872962952,,,
10.0,126.16796112060547,37,0.0008391999872401357,7799,,,,0.9088530540466309,,,
,,37.0,,7827,1.0593425035476685,-0.0693369135260582,5.2941694259643555,,1.360111117362976,-0.35817718505859375,0.6871547698974609
9.999998092651367,126.18438720703125,38,0.0008792000007815659,7849,,,,1.0008702278137207,,,
4.234594821929932,126.21292877197266,38,0.0009192000143229961,7899,,,,1.1063591241836548,,,
9.999999046325684,126.2315673828125,38,0.0009592000278644264,7949,,,,1.2228386402130127,,,
10.000000953674316,126.2535629272461,38,0.0009992000414058566,7999,,,,1.089125394821167,,,
,,38.0,,8033,1.1577270030975342,-0.16892249882221222,5.330692768096924,,1.0222866535186768,-0.017684973776340485,0.6876263618469238
9.999999046325684,126.29940032958984,39,0.0009607999818399549,8049,,,,1.075563907623291,,,
9.999999046325684,126.35551452636719,39,0.0009208000265061855,8099,,,,0.8657448291778564,,,
10.0,126.37798309326172,39,0.0008808000129647553,8149,,,,1.182794213294983,,,
10.0,126.38921356201172,39,0.0008407999994233251,8199,,,,0.9748214483261108,,,
,,39.0,,8239,1.1202439069747925,-0.1316818743944168,5.32226037979126,,1.2393231391906738,-0.2365759164094925,0.6832423210144043
10.0,126.39554595947266,40,0.0008007999858818948,8249,,,,1.2159199714660645,,,
9.999998092651367,126.39788055419922,40,0.0007607999723404646,8299,,,,1.010880470275879,,,
10.0,126.40052795410156,40,0.0007208000170066953,8349,,,,0.9467687606811523,,,
10.0,126.40288543701172,40,0.000680800003465265,8399,,,,1.229797601699829,,,
,,40.0,,8445,1.0807398557662964,-0.09125224500894547,5.362358093261719,,1.1801190376281738,-0.17630887031555176,0.6875534057617188
10.0,126.40550994873047,41,0.0006407999899238348,8449,,,,1.120105266571045,,,
10.0,126.4100570678711,41,0.0006007999763824046,8499,,,,1.050283670425415,,,
10.0,126.41969299316406,41,0.0005608000210486352,8549,,,,1.001082420349121,,,
9.999999046325684,126.42324829101562,41,0.000520800007507205,8599,,,,1.0001544952392578,,,
9.999999046325684,126.42626953125,41,0.0004807999939657748,8649,,,,0.9318017959594727,,,
,,41.0,,8651,1.0394020080566406,-0.0480838418006897,5.373117446899414,,1.128990888595581,-0.12531620264053345,0.6945312023162842
10.000000953674316,126.427734375,42,0.000440800009528175,8699,,,,1.0282659530639648,,,
9.999999046325684,126.42808532714844,42,0.00040079999598674476,8749,,,,0.9074851274490356,,,
10.000000953674316,126.4297103881836,42,0.000360800011549145,8799,,,,1.1265002489089966,,,
9.999999046325684,126.43026733398438,42,0.00032079999800771475,8849,,,,0.9442635774612427,,,
,,42.0,,8857,1.0210716724395752,-0.029627736657857895,5.3565449714660645,,1.0124863386154175,-0.007882088422775269,0.6865694522857666
10.000000953674316,126.431396484375,43,0.00028080001357011497,8899,,,,0.966526448726654,,,
2.8337976932525635,126.4322738647461,43,0.00024080000002868474,8949,,,,1.062873125076294,,,
9.999999046325684,126.43282318115234,43,0.00020080000103916973,8999,,,,1.048831582069397,,,
9.999999046325684,126.43309020996094,43,0.00023920000239741057,9049,,,,0.9719651937484741,,,
,,43.0,,9063,1.0082606077194214,-0.015276928432285786,5.3777008056640625,,1.0255482196807861,-0.020834123715758324,0.6927320957183838
6.664471626281738,126.43363952636719,44,0.0002792000013869256,9099,,,,0.7747714519500732,,,
9.999998092651367,126.43464660644531,44,0.00031919998582452536,9149,,,,0.8085845112800598,,,
9.999999046325684,126.43545532226562,44,0.0003591999993659556,9199,,,,1.1003367900848389,,,
10.0,126.43638610839844,44,0.0003992000129073858,9249,,,,1.114650011062622,,,
,,44.0,,9269,1.0156186819076538,-0.02451995760202408,5.379979133605957,,1.0139985084533691,-0.009416504763066769,0.6954936981201172
9.999999046325684,126.43791961669922,45,0.0004391999973449856,9299,,,,1.2605624198913574,,,
9.999999046325684,126.43954467773438,45,0.00047920001088641584,9349,,,,1.0682755708694458,,,
10.000000953674316,126.44678497314453,45,0.0005191999953240156,9399,,,,1.4208014011383057,,,
9.999999046325684,126.45294952392578,45,0.0005592000088654459,9449,,,,0.997945249080658,,,
,,45.0,,9475,1.0355254411697388,-0.04459623247385025,5.385375499725342,,1.1048532724380493,-0.10056813806295395,0.6892697811126709
10.000000953674316,126.45704650878906,46,0.0005992000224068761,9499,,,,1.1792149543762207,,,
10.000000953674316,126.45951080322266,46,0.0006391999777406454,9549,,,,1.1964232921600342,,,
10.0,126.46832275390625,46,0.0006791999912820756,9599,,,,1.4749072790145874,,,
10.0,126.47989654541016,46,0.0007192000048235059,9649,,,,1.152233600616455,,,
,,46.0,,9681,1.0686109066009521,-0.08076777309179306,5.347079277038574,,1.4172862768173218,-0.4145430326461792,0.6942253112792969
10.0,126.5035171508789,47,0.0007592000183649361,9699,,,,1.1201324462890625,,,
10.0,126.51915740966797,47,0.0007991999736987054,9749,,,,0.8667517900466919,,,
10.0,126.53713989257812,47,0.0008391999872401357,9799,,,,0.8609791994094849,,,
9.999999046325684,126.57257080078125,47,0.0008792000007815659,9849,,,,1.166939377784729,,,
,,47.0,,9887,1.1372466087341309,-0.1502467840909958,5.340483665466309,,1.1007925271987915,-0.09679276496171951,0.685589075088501
9.999998092651367,126.6246337890625,48,0.0009192000143229961,9899,,,,0.8314540982246399,,,
10.000001907348633,126.64340209960938,48,0.0009592000278644264,9949,,,,1.1729223728179932,,,
10.0,126.6579360961914,48,0.0009992000414058566,9999,,,,1.2668256759643555,,,
10.0,126.68315887451172,48,0.0009607999818399549,10049,,,,0.9007939100265503,,,
,,48.0,,10093,1.0922214984893799,-0.10309721529483795,5.335423469543457,,1.0190538167953491,-0.014449385926127434,0.6939632892608643
10.0,126.69666290283203,49,0.0009208000265061855,10099,,,,1.0680510997772217,,,
7.958763599395752,126.71879577636719,49,0.0008808000129647553,10149,,,,0.9790297746658325,,,
5.64910364151001,126.73199462890625,49,0.0008407999994233251,10199,,,,0.8932125568389893,,,
10.0,126.74120330810547,49,0.0008007999858818948,10249,,,,0.8523932695388794,,,
10.000000953674316,126.75126647949219,49,0.0007607999723404646,10299,,,,0.8393888473510742,,,
,,49.0,,10299,1.0733205080032349,-0.08274916559457779,5.383861541748047,,1.110192060470581,-0.10561319440603256,0.6855497360229492
10.0,126.7591552734375,50,0.0007208000170066953,10349,,,,1.1039087772369385,,,
10.000000953674316,126.76148986816406,50,0.000680800003465265,10399,,,,1.054445743560791,,,
10.000000953674316,126.76604461669922,50,0.0006407999899238348,10449,,,,0.9094269275665283,,,
9.999999046325684,126.77162170410156,50,0.0006007999763824046,10499,,,,0.9308266043663025,,,
,,50.0,,10505,1.0303322076797485,-0.039484236389398575,5.350058555603027,,1.014709711074829,-0.010187557898461819,0.6867673397064209
10.0,126.77593231201172,51,0.0005608000210486352,10549,,,,1.0178759098052979,,,
9.999999046325684,126.77729797363281,51,0.000520800007507205,10599,,,,0.9390365481376648,,,
10.000000953674316,126.7783432006836,51,0.0004807999939657748,10649,,,,1.0037109851837158,,,
9.999998092651367,126.77924346923828,51,0.000440800009528175,10699,,,,1.1512610912322998,,,
,,51.0,,10711,1.042941689491272,-0.05153815820813179,5.295291423797607,,1.010719656944275,-0.006002752110362053,0.6931021213531494
4.658979892730713,126.78146362304688,52,0.00040079999598674476,10749,,,,0.9847764372825623,,,
10.000000953674316,126.78273010253906,52,0.000360800011549145,10799,,,,1.0595210790634155,,,
9.999999046325684,126.78379821777344,52,0.00032079999800771475,10849,,,,0.9890307784080505,,,
9.999999046325684,126.78443145751953,52,0.00028080001357011497,10899,,,,0.8786222338676453,,,
,,52.0,,10917,1.0150086879730225,-0.02292899787425995,5.348940849304199,,1.0668550729751587,-0.06288767606019974,0.7014720439910889
8.031328201293945,126.78499603271484,53,0.00024080000002868474,10949,,,,1.050323247909546,,,
10.0,126.7857894897461,53,0.00020080000103916973,10999,,,,1.0176806449890137,,,
10.0,126.78594207763672,53,0.00023920000239741057,11049,,,,0.9457576274871826,,,
10.0,126.78678894042969,53,0.0002792000013869256,11099,,,,1.062406301498413,,,
,,53.0,,11123,1.0149180889129639,-0.024072904139757156,5.360227108001709,,1.048397183418274,-0.04394080117344856,0.6885333061218262
10.000000953674316,126.78730010986328,54,0.00031919998582452536,11149,,,,1.1781537532806396,,,
9.999999046325684,126.78768157958984,54,0.0003591999993659556,11199,,,,1.0012874603271484,,,
10.000000953674316,126.79150390625,54,0.0003992000129073858,11249,,,,1.0143864154815674,,,
10.000000953674316,126.79214477539062,54,0.0004391999973449856,11299,,,,1.1805293560028076,,,
,,54.0,,11329,1.0169671773910522,-0.025211747735738754,5.35828971862793,,1.012527346611023,-0.007900118827819824,0.6934211254119873
10.000000953674316,126.79537200927734,55,0.00047920001088641584,11349,,,,1.264449119567871,,,
10.0,126.79734802246094,55,0.0005191999953240156,11399,,,,0.9621833562850952,,,
9.999999046325684,126.80162048339844,55,0.0005592000088654459,11449,,,,1.0474754571914673,,,
10.0,126.80413055419922,55,0.0005992000224068761,11499,,,,1.074296236038208,,,
,,55.0,,11535,1.0244202613830566,-0.033308226615190506,5.359996318817139,,1.0159140825271606,-0.011373541317880154,0.7113430500030518
10.0,126.81025695800781,56,0.0006391999777406454,11549,,,,0.9889004230499268,,,
10.000000953674316,126.82264709472656,56,0.0006791999912820756,11599,,,,0.9285011291503906,,,
